Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,67.33782709757837,156.30827089254703,160.58755810234587,175.04968918351872,113.13013589795003,90.0,90.0,90.0,90.0,90.0,Push Ups
left,67.68681165104584,154.6047514241381,159.07507001722877,175.08563955706327,113.01808450531598,90.0,90.0,90.0,90.0,90.0,Push Ups
left,64.65747135203098,150.5632361914931,160.37328560938104,174.94775543180708,110.97615453454654,90.0,90.0,90.0,90.0,90.0,Push Ups
left,61.58884085877577,144.9340078652695,160.3322788964152,175.3904226184405,109.04380652493856,90.0,90.0,90.0,90.0,90.0,Push Ups
left,56.80327523473113,138.57146053852122,159.92945797325316,173.5569235234072,106.07746902729318,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.288778977332925,126.70251116218424,161.13447785895394,174.70131369722858,103.90314845357608,90.0,90.0,90.0,90.0,90.0,Push Ups
left,42.32188172731713,121.3441385780286,162.06938457659342,175.0070181058755,103.65917994168325,90.0,90.0,90.0,90.0,90.0,Push Ups
left,35.40003496136127,114.57403621634595,162.99246643937502,174.91794142925747,102.82224532098115,90.0,90.0,90.0,90.0,90.0,Push Ups
left,17.53581716700383,95.8657337837609,164.82457916277042,175.83599451628405,100.9765555657205,90.0,90.0,90.0,90.0,90.0,Push Ups
left,0.8713985154281981,77.46399414640709,164.13750447905906,173.79028718111127,97.8636360646604,90.0,90.0,90.0,90.0,90.0,Push Ups
left,2.982685518236485,74.52183913841539,163.6869106671643,168.42496278507758,93.9968688047594,90.0,90.0,90.0,90.0,90.0,Push Ups
left,2.2708198807371063,77.3353387414932,168.96134569760696,172.76843944147842,94.87363019189536,90.0,90.0,90.0,90.0,90.0,Push Ups
left,0.2446989149719843,80.79605832484441,169.4868756977654,170.85375132760177,93.59505383115197,90.0,90.0,90.0,90.0,90.0,Push Ups
left,0.4110497830637393,79.95372449939299,171.14835047022999,172.59585876459752,93.5608882848274,90.0,90.0,90.0,90.0,90.0,Push Ups
left,7.7277833380850725,69.48511768692812,170.9201581374001,172.97414402815167,92.72278810710395,90.0,90.0,90.0,90.0,90.0,Push Ups
left,9.739571874636587,66.46719832267894,170.52853184010078,172.63028604856487,92.29198481959679,90.0,90.0,90.0,90.0,90.0,Push Ups
left,15.306830550973844,59.56327263222553,169.91663105169232,172.02116344879045,91.47606200301419,90.0,90.0,90.0,90.0,90.0,Push Ups
left,18.822650533860713,57.086384311033775,171.57697470659943,173.59691543311712,91.67960427873066,90.0,90.0,90.0,90.0,90.0,Push Ups
left,17.2098369804962,59.32208673946782,171.50458281257258,173.46368783422474,91.82474828316066,90.0,90.0,90.0,90.0,90.0,Push Ups
left,17.068233530368005,61.15225371007495,171.86645024442345,173.44554367352563,91.75748545242038,90.0,90.0,90.0,90.0,90.0,Push Ups
left,16.90584639180788,63.58143400911474,172.24720868150115,172.76100223276538,91.50974840915092,90.0,90.0,90.0,90.0,90.0,Push Ups
left,16.051083877463906,65.13221697176891,171.83552499496315,172.53229116361962,91.68351321911598,90.0,90.0,90.0,90.0,90.0,Push Ups
left,16.437956957291945,65.67744647408095,172.0280805550395,172.34208751451723,91.79836391376796,90.0,90.0,90.0,90.0,90.0,Push Ups
left,10.807959781945064,72.4965585892727,172.92713555369508,172.31129816562716,92.14358085836056,90.0,90.0,90.0,90.0,90.0,Push Ups
left,0.5357092305311542,84.9395754878737,172.8085705068837,171.79823929418924,92.94808673606929,90.0,90.0,90.0,90.0,90.0,Push Ups
left,25.822770487115612,114.45814351175471,173.29906593827144,170.5534311283645,93.84517641240643,90.0,90.0,90.0,90.0,90.0,Push Ups
left,40.07647471573978,132.33354235502398,174.4345077616848,170.75032381529195,95.81402627705137,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.71968350139941,139.57813183682399,173.3400873997878,170.95636816072107,96.75361372511338,90.0,90.0,90.0,90.0,90.0,Push Ups
left,59.92598561003076,152.3853198356429,168.0255825124325,168.89926001721878,98.93642354180275,90.0,90.0,90.0,90.0,90.0,Push Ups
left,66.27542045195752,158.70704174269676,165.1065937560557,169.3522047625733,101.60853195070814,90.0,90.0,90.0,90.0,90.0,Push Ups
left,70.81404810685657,164.48460713120042,162.38770306777968,167.72186254295647,104.32617939989115,90.0,90.0,90.0,90.0,90.0,Push Ups
left,72.16649315134785,167.5310489885024,164.34966165023528,170.49717116000272,106.87799020699751,90.0,90.0,90.0,90.0,90.0,Push Ups
left,72.82058057905891,169.81527121368995,164.4890362117204,171.46583058148033,109.47650324752857,90.0,90.0,90.0,90.0,90.0,Push Ups
left,72.61313394765469,169.46915942352146,165.34973411738596,173.23932890324625,110.67042941477379,90.0,90.0,90.0,90.0,90.0,Push Ups
left,74.21383912108301,171.19528603622055,163.95095203244335,173.89921433689383,112.85179626517586,90.0,90.0,90.0,90.0,90.0,Push Ups
left,74.47476110496375,171.76875841914395,162.10390436025824,174.0333586697448,115.09533531667066,90.0,90.0,90.0,90.0,90.0,Push Ups
left,77.66417352917398,172.654702440592,158.1359081342353,174.49809069317973,117.34635541287452,90.0,90.0,90.0,90.0,90.0,Push Ups
left,78.87055495028903,173.42465868021443,157.05711026276362,176.5967680547005,120.04170170925315,90.0,90.0,90.0,90.0,90.0,Push Ups
left,80.3382927911572,173.67578644759163,157.06208889739182,178.02865586959203,120.70969182071309,90.0,90.0,90.0,90.0,90.0,Push Ups
left,79.89714528459567,174.19467869669006,157.5027367383138,179.2072560030861,122.3081604394257,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.85961398151444,174.78699900613103,156.25412141538106,179.51731918714577,123.60298093078535,90.0,90.0,90.0,90.0,90.0,Push Ups
left,83.6872097910398,175.43054467542794,153.43668517588694,179.44939893707382,124.24591144790148,90.0,90.0,90.0,90.0,90.0,Push Ups
left,84.42781098388411,176.5624895842954,153.65809765157968,178.69893550822246,125.75094197024475,90.0,90.0,90.0,90.0,90.0,Push Ups
left,84.41322439316576,177.01968910960247,154.04537802982176,178.32132079149184,126.01771249851251,90.0,90.0,90.0,90.0,90.0,Push Ups
left,84.73103972949376,177.39921357744657,153.4139638906509,178.79324379965885,125.93849818455422,90.0,90.0,90.0,90.0,90.0,Push Ups
left,85.77195168093093,178.30222616184957,151.8209144277125,179.88417701982118,125.70869841852993,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.58607456324324,178.78876958492077,150.8513194660497,179.508849398439,125.75447643745835,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.84697618817567,179.05321576519736,150.67309817988072,179.23604343224738,125.4986478183169,90.0,90.0,90.0,90.0,90.0,Push Ups
left,87.14061106598231,179.19104797219,150.66266679116345,179.4372811527474,125.47953778081168,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.65258202331178,178.72995924809663,151.0687218295553,179.49844323293325,125.3302325678035,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.36417114660385,178.31563820247632,151.11759203883315,179.22073585340758,125.00032035992936,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.29565687578706,178.45888832477883,151.36400567642804,179.33258471505442,124.99126146636823,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.24374935395488,178.58685244087755,151.56129969997306,179.36524005341957,124.95370949521023,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.26519249434959,178.87691032642599,151.54965925653906,178.9549534174027,124.64166642819774,90.0,90.0,90.0,90.0,90.0,Push Ups
left,86.23800542575975,179.11257714047147,151.6557583825972,178.78295367369364,124.46884938166306,90.0,90.0,90.0,90.0,90.0,Push Ups
left,85.50933057356502,178.72640600445916,152.28190586280522,178.52437544366313,123.93684628085165,90.0,90.0,90.0,90.0,90.0,Push Ups
left,84.30076457980597,178.20890481784892,153.38699538415088,178.10699418496353,123.13070007088552,90.0,90.0,90.0,90.0,90.0,Push Ups
left,83.72712202470974,177.79176302663114,153.53712293114287,177.5033459821207,122.68176829832836,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.65762757174971,176.3641401171605,154.0827826454455,175.84129429436692,121.12814749159199,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.40873397475214,175.86096177414913,153.7259069134124,174.93041552856175,120.39172929213876,90.0,90.0,90.0,90.0,90.0,Push Ups
left,79.19511244683238,172.34140025530348,154.8654278952543,174.4484554035888,119.20476816551113,90.0,90.0,90.0,90.0,90.0,Push Ups
left,78.35306393557055,169.59966549909083,155.06008914601367,174.5336935298438,117.93574564399222,90.0,90.0,90.0,90.0,90.0,Push Ups
left,75.93301990818821,165.64805231749565,155.60461655742856,173.76737011684784,116.05881037457351,90.0,90.0,90.0,90.0,90.0,Push Ups
left,73.1111477742399,161.5869006141155,157.52757222800332,174.24697917427557,114.22652651111679,90.0,90.0,90.0,90.0,90.0,Push Ups
left,73.13723052803866,161.18597650782465,157.04159872549397,173.15930820433113,113.30975978055673,90.0,90.0,90.0,90.0,90.0,Push Ups
left,71.06542271049372,157.16433512441424,157.2494203598251,173.03821222207665,111.69291066235633,90.0,90.0,90.0,90.0,90.0,Push Ups
left,70.04318713172295,154.94920607540428,156.8331321708754,171.95978862858902,110.13835885106906,90.0,90.0,90.0,90.0,90.0,Push Ups
left,67.56545471804004,150.20596585380403,156.73250185185705,172.64406647981667,109.01601765864814,90.0,90.0,90.0,90.0,90.0,Push Ups
left,63.79318619797169,144.2300836565015,156.59584398683907,172.87958073747154,107.21527666106499,90.0,90.0,90.0,90.0,90.0,Push Ups
left,63.02511595265219,143.58274578093406,156.10980376085783,171.50581526365622,106.08069591673268,90.0,90.0,90.0,90.0,90.0,Push Ups
left,56.36679115597633,134.21991903230347,154.79147584137286,170.33177563203773,103.95352036932127,90.0,90.0,90.0,90.0,90.0,Push Ups
left,37.96740883051776,116.88425344913315,157.44121372569774,169.62474715539574,101.35457398095878,90.0,90.0,90.0,90.0,90.0,Push Ups
left,18.51440795372884,95.70317434310812,158.69912301663217,170.89183143823604,99.93465813864282,90.0,90.0,90.0,90.0,90.0,Push Ups
left,10.182753804488637,87.06564869261689,161.11032471016395,172.63289748782785,99.6695759406802,90.0,90.0,90.0,90.0,90.0,Push Ups
left,3.0481692706808343,78.69890551682533,163.10590592247036,172.68246184414338,98.27309331879349,90.0,90.0,90.0,90.0,90.0,Push Ups
left,4.932644427617426,79.53450128388135,163.06556322856702,171.91741608462195,97.65957208839416,90.0,90.0,90.0,90.0,90.0,Push Ups
left,1.7805746770654947,72.33411071593447,163.38324648005317,169.9634386918574,95.18939604819855,90.0,90.0,90.0,90.0,90.0,Push Ups
left,4.7604828754088,68.73682960693789,167.18460055265285,173.799049782095,95.28588537405841,90.0,90.0,90.0,90.0,90.0,Push Ups
left,5.648833983286006,68.56460800265931,169.75521902265342,172.90811777410937,92.88895725847692,90.0,90.0,90.0,90.0,90.0,Push Ups
left,9.453049774810584,65.10785547951427,170.2477934552947,170.76150551077018,90.62163690921648,90.0,90.0,90.0,90.0,90.0,Push Ups
left,9.475542238471338,65.48459944032336,171.09656637653245,171.95174175547012,91.180256577134,90.0,90.0,90.0,90.0,90.0,Push Ups
left,14.804376068285382,59.69393100212978,171.4553779942918,172.9872133988556,91.1427104994923,90.0,90.0,90.0,90.0,90.0,Push Ups
left,18.823300660774013,58.975668794587854,172.7786663360343,173.30167131596346,90.63402393190847,90.0,90.0,90.0,90.0,90.0,Push Ups
left,21.369716557739398,57.135111881656776,172.85009146583272,173.00648728071516,90.67556677710058,90.0,90.0,90.0,90.0,90.0,Push Ups
left,21.775449426497474,58.20547274371116,172.86146382379027,173.0442394714783,91.0441849929266,90.0,90.0,90.0,90.0,90.0,Push Ups
left,21.083941880824796,60.32252025514021,173.6092034359007,173.48110631058256,91.24599657613123,90.0,90.0,90.0,90.0,90.0,Push Ups
left,19.73170535167355,61.92282837142395,172.6209722141879,173.06067007520312,91.49321828586602,90.0,90.0,90.0,90.0,90.0,Push Ups
left,14.309894627127008,68.90597211874136,173.75137967985347,173.1627072264137,91.65632469429556,90.0,90.0,90.0,90.0,90.0,Push Ups
left,11.46895151713355,73.65152257102724,173.86645670052437,172.82719796935038,91.83360848306177,90.0,90.0,90.0,90.0,90.0,Push Ups
left,6.947188631331068,94.34606897838694,173.13524721511942,171.45915504709018,92.85361873020236,90.0,90.0,90.0,90.0,90.0,Push Ups
left,16.30793591676055,104.0847005305024,171.58902995460278,170.33049726894362,93.65946566286033,90.0,90.0,90.0,90.0,90.0,Push Ups
left,21.883103025907,110.13642467817505,171.2719337398499,170.03167267868903,94.302958638512,90.0,90.0,90.0,90.0,90.0,Push Ups
left,29.734789167569055,118.95944299708432,170.23187293696213,169.5973502041287,95.40960621518997,90.0,90.0,90.0,90.0,90.0,Push Ups
left,44.75563419344156,134.3394136906849,166.9926828755064,169.07910732797322,97.39211736989864,90.0,90.0,90.0,90.0,90.0,Push Ups
left,58.795798996914264,149.49131498414457,164.44766879941653,167.40696097049445,98.83516223125343,90.0,90.0,90.0,90.0,90.0,Push Ups
left,65.60890471046581,157.55843743640847,162.74744349618285,167.2412333508414,101.24951042624707,90.0,90.0,90.0,90.0,90.0,Push Ups
left,68.71573391716231,160.12958840864488,163.15130627889587,170.39359558574264,103.6265460198677,90.0,90.0,90.0,90.0,90.0,Push Ups
left,70.06565903769608,164.1064459841663,165.72448067616602,171.19313341057045,105.38469905489518,90.0,90.0,90.0,90.0,90.0,Push Ups
left,71.28717336706492,167.3367531538307,166.92218730056365,172.58791970338743,107.95218888653432,90.0,90.0,90.0,90.0,90.0,Push Ups
left,71.37601636298916,169.29307151866075,167.97640031077486,173.18047065857766,109.35408016802612,90.0,90.0,90.0,90.0,90.0,Push Ups
left,71.29945248054,168.4887117897721,166.46211843615976,173.44620112266895,111.4929624674134,90.0,90.0,90.0,90.0,90.0,Push Ups
left,72.65218978795792,168.9324089967134,166.02623766791842,175.42135745665698,112.98081279487201,90.0,90.0,90.0,90.0,90.0,Push Ups
left,73.463574181013,169.88779805548714,164.00995893186698,174.0310176711265,113.8728822863562,90.0,90.0,90.0,90.0,90.0,Push Ups
left,74.2071739967117,170.967436737647,161.99114080506845,173.2766942122385,115.38347614214044,90.0,90.0,90.0,90.0,90.0,Push Ups
left,74.46848346115803,172.29466745990948,162.57273786286575,175.58581179013245,117.81445421326856,90.0,90.0,90.0,90.0,90.0,Push Ups
left,75.06272957335904,172.82191836168494,162.18567557380987,177.324377051003,119.79438001671835,90.0,90.0,90.0,90.0,90.0,Push Ups
left,76.41481413067369,173.13906216949152,161.78497928675097,178.89865445212115,120.67387384433653,90.0,90.0,90.0,90.0,90.0,Push Ups
left,77.94437174547929,174.5304973132511,161.14893694106672,179.89187671418088,122.14180807948938,90.0,90.0,90.0,90.0,90.0,Push Ups
left,78.81333467782852,174.781973437281,160.46661687596074,179.79215573268303,122.07778532532595,90.0,90.0,90.0,90.0,90.0,Push Ups
left,79.68791525396102,175.75698065562236,159.89902871794985,179.79855753832354,122.79102846710538,90.0,90.0,90.0,90.0,90.0,Push Ups
left,80.3331842214856,176.6423004087266,159.22155699304403,179.45787912891495,122.96476791097771,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.0628736543773,177.4071743013174,158.50674965732938,179.54068612020424,123.27792569212147,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.41419934643537,177.73340329155954,158.19390766409978,179.69034390560603,123.6002008689604,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.22064079572196,178.22820961852258,158.78528244628654,179.74982803700064,124.00094120877242,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.15440025461987,178.45114816737166,158.8188907885819,179.875294879255,123.88314975597453,90.0,90.0,90.0,90.0,90.0,Push Ups
left,81.07756031975013,178.65142585932557,158.99236392523386,179.93496554917112,123.7952799662564,90.0,90.0,90.0,90.0,90.0,Push Ups
left,80.95236984100774,178.7395959329065,159.1429734925615,179.89212338082967,123.78262089476792,90.0,90.0,90.0,90.0,90.0,Push Ups
left,80.82557471566226,178.74774895095803,159.3015981605438,179.84549550816328,123.74524931834335,90.0,90.0,90.0,90.0,90.0,Push Ups
left,80.8286280084058,178.80318789547425,159.255348511784,179.9494671767473,123.65837756648551,90.0,90.0,90.0,90.0,90.0,Push Ups
left,80.6763377282909,178.75323228186625,159.35650676168686,179.96876563821064,123.632443280827,90.0,90.0,90.0,90.0,90.0,Push Ups
left,80.46040237745359,178.6841311327939,159.5921540849678,179.99347026059414,123.51655383365534,90.0,90.0,90.0,90.0,90.0,Push Ups
left,79.51974126385208,177.6559087789324,160.2580398850261,179.89614258656007,123.35409818335927,90.0,90.0,90.0,90.0,90.0,Push Ups
left,78.93614835328684,177.0589081049494,160.70412403795348,179.81985335820127,123.25000428034093,90.0,90.0,90.0,90.0,90.0,Push Ups
left,77.97067776380688,176.15285663173233,161.4221798897962,179.87444071657984,122.94899560255914,90.0,90.0,90.0,90.0,90.0,Push Ups
left,46.81942415100003,176.15115615163276,164.93707007875892,178.64045286944895,147.0506674938103,90.0,90.0,90.0,90.0,90.0,Push Ups
left,46.62553716294342,176.10418728677558,165.94517482438454,179.37965810937027,147.08034739482682,90.0,90.0,90.0,90.0,90.0,Push Ups
left,46.219926976644594,175.70795368261508,166.72219430982364,179.69407379784656,146.8439224577379,90.0,90.0,90.0,90.0,90.0,Push Ups
left,45.71917506976176,173.79088073514603,165.7937001374689,179.04669857911756,146.0469262341495,90.0,90.0,90.0,90.0,90.0,Push Ups
left,45.461470172280144,172.75700152952598,165.985196236452,179.32290144854758,145.6311020811232,90.0,90.0,90.0,90.0,90.0,Push Ups
left,44.72063345843111,170.54553959200894,166.08808819565814,179.1262622126584,144.62441681593302,90.0,90.0,90.0,90.0,90.0,Push Ups
left,44.22493589621835,169.35068425654262,167.24597640928246,178.77447902319255,143.04324730992064,90.0,90.0,90.0,90.0,90.0,Push Ups
left,42.85413231356428,167.34345740013669,168.27875336403778,178.29257113844034,141.84354125184709,90.0,90.0,90.0,90.0,90.0,Push Ups
left,40.11986310862781,162.2175630080681,169.17745503479725,177.08344943090515,139.87603282663682,90.0,90.0,90.0,90.0,90.0,Push Ups
left,37.927020922714895,158.32298857984412,168.65180199274647,175.07189871778246,137.69561727397792,90.0,90.0,90.0,90.0,90.0,Push Ups
left,33.948532842190424,152.4540430764993,168.8778650811352,173.3220929719993,133.69684883537963,90.0,90.0,90.0,90.0,90.0,Push Ups
left,31.92895149228162,148.6770393892267,168.41785761236582,171.33833297180047,130.92536538824538,90.0,90.0,90.0,90.0,90.0,Push Ups
left,27.784951288614863,142.40750391703634,168.52268926952303,169.2834200959403,126.98185130174355,90.0,90.0,90.0,90.0,90.0,Push Ups
left,22.336949093817235,136.74787857833823,168.12390952624733,168.02493943820915,125.13520463127246,90.0,90.0,90.0,90.0,90.0,Push Ups
left,17.397627020172646,133.08332578694177,171.53955369194236,168.7655625058631,123.94138077545956,90.0,90.0,90.0,90.0,90.0,Push Ups
left,7.658686547570402,122.80713684820861,169.48447917804515,167.49747962025268,121.18298878903812,90.0,90.0,90.0,90.0,90.0,Push Ups
left,1.0853846984233972,116.7039101610893,168.06708623397407,166.2548345240195,119.86643305465358,90.0,90.0,90.0,90.0,90.0,Push Ups
left,13.85978049297521,103.92007171794799,176.45701851943883,167.5056758138162,116.23994445810622,90.0,90.0,90.0,90.0,90.0,Push Ups
left,22.93981264065487,92.54080708974689,173.75145920643064,166.20052736772408,114.22426692400461,90.0,90.0,90.0,90.0,90.0,Push Ups
left,27.916337466885622,84.5037190047874,168.3891886999872,164.26739272776416,114.787277900961,90.0,90.0,90.0,90.0,90.0,Push Ups
left,32.44395978514581,80.38537688535114,171.09801300590533,171.24842301798992,117.19261775363343,90.0,90.0,90.0,90.0,90.0,Push Ups
left,40.35328886927471,73.49119071958796,174.5413920015223,173.27958556055302,115.45488756320833,90.0,90.0,90.0,90.0,90.0,Push Ups
left,49.30628055302941,60.78923439448581,172.3181427701368,171.80902512318565,112.47082617063735,90.0,90.0,90.0,90.0,90.0,Push Ups
left,52.9977932185389,60.833948593483065,171.28638810371316,165.12890691857297,105.51903674923085,90.0,90.0,90.0,90.0,90.0,Push Ups
left,57.37569894865118,59.1434802731323,165.24127440661442,162.43827154968565,105.64093144236746,90.0,90.0,90.0,90.0,90.0,Push Ups
left,60.79336724438099,55.019859347448445,163.61435068282148,164.39113533990545,107.27684638435846,90.0,90.0,90.0,90.0,90.0,Push Ups
left,60.263630671564556,53.195613932505566,161.92957378193293,166.05377827639316,107.86123433674868,90.0,90.0,90.0,90.0,90.0,Push Ups
left,60.90611040425989,54.07343177116299,164.0917813386074,166.3532268321669,107.75146793502724,90.0,90.0,90.0,90.0,90.0,Push Ups
left,61.3292959305565,53.594221470223594,163.92297863656017,166.83594235634118,106.98272424226289,90.0,90.0,90.0,90.0,90.0,Push Ups
left,61.67975702879295,55.24541275988761,162.478623657765,165.94086855657517,106.95411247492353,90.0,90.0,90.0,90.0,90.0,Push Ups
left,65.23265265009292,55.87640058104335,162.57467646767415,165.3211718769317,106.01584687623803,90.0,90.0,90.0,90.0,90.0,Push Ups
left,68.03530390623496,53.84911775670978,164.02355603926247,166.16274571855217,105.15997278565679,90.0,90.0,90.0,90.0,90.0,Push Ups
left,68.70712659969945,52.753004533922805,163.20939298406665,165.23202807857598,104.53987632062639,90.0,90.0,90.0,90.0,90.0,Push Ups
left,68.5345596549729,53.299747302626976,163.2901798075977,165.31776329271463,104.31619199080268,90.0,90.0,90.0,90.0,90.0,Push Ups
left,68.61921432084529,53.87271947297862,163.82070153768362,166.29625003463508,104.8524977394017,90.0,90.0,90.0,90.0,90.0,Push Ups
left,70.42859920479714,52.6013775991515,165.41130679037877,167.5919942949142,105.53335953389002,90.0,90.0,90.0,90.0,90.0,Push Ups
left,69.94430035294636,52.34040411008938,165.57765501228252,167.094615094603,105.2865443200065,90.0,90.0,90.0,90.0,90.0,Push Ups
left,68.30741453847082,52.57966890444648,165.39114528381123,166.5484614927666,105.09941486025541,90.0,90.0,90.0,90.0,90.0,Push Ups
left,68.69113570823788,49.7916134770911,165.0665839313906,165.43085655852073,104.57543821910924,90.0,90.0,90.0,90.0,90.0,Push Ups
left,66.1030965683409,50.59272226399031,164.5436380127979,164.83016482139362,103.9574123238622,90.0,90.0,90.0,90.0,90.0,Push Ups
left,63.88747558963104,52.543944125070624,166.64398510817378,168.31263432563384,107.27242337417276,90.0,90.0,90.0,90.0,90.0,Push Ups
left,62.780090965113175,52.572910907636135,169.93746992308633,174.50861753165316,111.28905767765735,90.0,90.0,90.0,90.0,90.0,Push Ups
left,63.72510926604156,52.32776191528238,171.15130359571316,175.9810851900815,114.96044620324615,90.0,90.0,90.0,90.0,90.0,Push Ups
left,55.80947600927294,56.665663190049656,169.2089396827832,177.49536964758133,119.74025149797956,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.36549118479559,62.33392366925216,169.51788868834703,179.6117244518302,121.24238757407446,90.0,90.0,90.0,90.0,90.0,Push Ups
left,35.114243716403166,73.02855835527528,167.6416622852688,177.2837499686588,122.91861537633481,90.0,90.0,90.0,90.0,90.0,Push Ups
left,22.019459446750812,87.23187649152521,168.6356649163704,177.9037681899833,125.00623281983754,90.0,90.0,90.0,90.0,90.0,Push Ups
left,14.17337314757144,94.92139051913051,168.0756139640493,177.59825854356077,127.0489431340785,90.0,90.0,90.0,90.0,90.0,Push Ups
left,6.764087563604636,103.65446859744658,168.1155311606171,175.41520231605543,126.56525349129289,90.0,90.0,90.0,90.0,90.0,Push Ups
left,5.382407232971811,118.95565597843519,167.77249946569336,173.37017858342676,127.90066191486828,90.0,90.0,90.0,90.0,90.0,Push Ups
left,18.773360175181473,136.74721696757499,166.23165099930273,170.52462602724327,127.45518832852314,90.0,90.0,90.0,90.0,90.0,Push Ups
left,29.949496215453202,149.0984209690687,165.22670939725597,168.6565414135891,127.06803672037454,90.0,90.0,90.0,90.0,90.0,Push Ups
left,37.08425348197732,155.5592403406774,162.25807883794363,166.9221885094864,128.82872700913555,90.0,90.0,90.0,90.0,90.0,Push Ups
left,40.70248077568199,159.54839989432338,163.44981502938896,168.75172676797982,130.46097678488235,90.0,90.0,90.0,90.0,90.0,Push Ups
left,43.35022315279798,161.61047724322918,164.10424429059836,169.10098358070744,132.44413849044435,90.0,90.0,90.0,90.0,90.0,Push Ups
left,44.37403499271124,163.673230134037,164.6901051727178,170.43791901990744,134.1248099072243,90.0,90.0,90.0,90.0,90.0,Push Ups
left,46.55735474841551,167.66038332176288,164.38551719862124,171.7935115563189,136.69626573587828,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.712697853758606,171.47947069380672,163.78947732447534,170.3845258996199,137.73470103831198,90.0,90.0,90.0,90.0,90.0,Push Ups
left,48.21407428365796,171.2481805677358,162.2263349856856,169.37525437432353,138.26893718062104,90.0,90.0,90.0,90.0,90.0,Push Ups
left,48.02612861629723,172.1142468338054,162.3556922240914,170.3058964653793,140.0564014688121,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.933825655543664,173.18646894704793,163.09248983943775,170.950621472091,141.03028587391987,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.541011338871606,173.4605352005129,162.15394424960255,170.04645946076047,141.4000679214081,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.447205216393655,174.15760641339054,162.76686966506932,171.09246899251946,142.35538016677165,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.95850063509158,175.4466616939994,162.05235226241876,170.32479488388344,142.77121496296627,90.0,90.0,90.0,90.0,90.0,Push Ups
left,48.29581910663421,174.8242730436066,161.50873621030232,171.89035759898212,143.94220453401664,90.0,90.0,90.0,90.0,90.0,Push Ups
left,48.40811724756523,175.2085213909516,161.7016651165573,172.3282675380192,144.21521552061358,90.0,90.0,90.0,90.0,90.0,Push Ups
left,47.706735687091864,174.8489336987593,162.63857375436027,172.74173360877774,144.08129036183877,90.0,90.0,90.0,90.0,90.0,Push Ups
left,43.522637378703436,173.8144853517563,167.12721344531622,173.17618446046367,143.8566149381511,90.0,90.0,90.0,90.0,90.0,Push Ups
left,37.178056351768255,172.0993927806378,171.55024235370507,163.8167722109083,133.9698895460683,90.0,90.0,90.0,90.0,90.0,Push Ups
left,42.866008483529484,167.4605692079083,128.95045327332252,104.08466387484833,109.68910668936229,90.0,90.0,90.0,90.0,90.0,Push Ups
left,89.86373074100467,177.64902299652226,85.22434096786459,25.76311832313863,14.641379668345158,90.0,90.0,90.0,90.0,90.0,Push Ups
left,1.6212705385787536,106.2620452946635,176.01301556432793,104.14324510113667,43.81839125436068,90.0,90.0,90.0,90.0,90.0,Push Ups
left,26.82232375765477,65.78820756469399,176.27187024441707,144.09139273354816,62.105343402534345,90.0,90.0,90.0,90.0,90.0,Push Ups
left,0.01807145171576445,92.60040917957262,171.4704107278956,156.0404595121624,87.10200430765482,90.0,90.0,90.0,90.0,90.0,Push Ups
left,11.731997002987754,106.38752442826143,165.63683512401013,155.546380185359,93.23366802496676,90.0,90.0,90.0,90.0,90.0,Push Ups
left,23.445146587239254,119.88240752572325,163.37088465400976,152.88728552325836,95.02188389655922,90.0,90.0,90.0,90.0,90.0,Push Ups
left,33.73778165189668,132.55693288856753,160.8174947249848,144.42617838747125,91.37822960779725,90.0,90.0,90.0,90.0,90.0,Push Ups
left,46.44752928982351,147.71147007715544,162.56600689684933,143.76570146120628,90.23505477216945,90.0,90.0,90.0,90.0,90.0,Push Ups
left,53.56821886411519,152.506907564606,151.80540176628853,142.01185060763382,95.97949493299808,90.0,90.0,90.0,90.0,90.0,Push Ups
left,58.61496732306327,159.33055010264127,140.66084747561868,133.55202252128566,100.63346538094427,90.0,90.0,90.0,90.0,90.0,Push Ups
